1,Programm12,Rechner_136,Benutzer5,08:17:00,08:52:00
2,Programm13,Rechner_136,Benutzer5,09:14:00,09:37:00
3,Programm20,Rechner_136,Benutzer5,10:41:00,11:51:00
4,Programm15,Rechner_136,Benutzer5,11:32:00,12:13:00
5,Programm18,Rechner_136,Benutzer5,12:29:00,12:44:00
6,Programm3,Rechner_136,Benutzer5,12:36:00,13:51:00
7,Programm22,Rechner_136,Benutzer5,13:55:00,14:22:00
8,Programm11,Rechner_136,Benutzer5,15:11:00,17:02:00
9,Programm25,Rechner_136,Benutzer5,15:21:00,16:20:00
10,Programm10,Rechner_136,Benutzer5,16:03:00,16:58:00
11,Programm25,Rechner_115,Benutzer204,08:52:00,09:07:00
12,Programm4,Rechner_115,Benutzer204,10:18:00,11:02:00
13,Programm7,Rechner_115,Benutzer204,11:25:00,12:30:00
14,Programm19,Rechner_115,Benutzer204,12:50:00,14:08:00
15,Programm10,Rechner_115,Benutzer204,12:56:00,13:57:00
16,Programm10,Rechner_115,Benutzer204,13:21:00,14:05:00
17,Programm15,Rechner_115,Benutzer204,14:07:00,14:31:00
18,Programm8,Rechner_115,Benutzer204,15:23:00,16:20:00
19,Programm19,Rechner_115,Benutzer204,15:49:00,17:17:00
20,Programm18,Rechner_246,Benutzer142,08:39:00,09:55:00
21,Programm7,Rechner_246,Benutzer142,09:18:00,10:17:00
22,Programm1,Rechner_246,Benutzer142,09:26:00,11:04:00
23,Programm5,Rechner_246,Benutzer142,10:53:00,12:52:00
24,Programm11,Rechner_246,Benutzer142,12:17:00,13:46:00
25,Programm5,Rechner_246,Benutzer142,13:06:00,13:35:00
26,Programm9,Rechner_246,Benutzer142,13:50:00,14:28:00
27,Programm21,Rechner_235,Benutzer340,07:33:00,09:21:00
28,Programm3,Rechner_235,Benutzer340,08:38:00,09:36:00
29,Programm25,Rechner_235,Benutzer340,08:48:00,09:51:00
30,Programm14,Rechner_235,Benutzer340,09:11:00,11:00:00
31,Programm12,Rechner_235,Benutzer340,09:58:00,11:01:00
32,Programm10,Rechner_235,Benutzer340,10:54:00,12:41:00
33,Programm10,Rechner_235,Benutzer340,12:24:00,14:08:00
34,Programm19,Rechner_235,Benutzer340,13:28:00,15:05:00
35,Programm6,Rechner_235,Benutzer340,14:57:00,15:55:00
36,Programm22,Rechner_259,Benutzer7,08:33:00,09:56:00
37,Programm25,Rechner_259,Benutzer7,09:54:00,10:47:00
38,Programm11,Rechner_259,Benutzer7,10:54:00,11:33:00
39,Programm9,Rechner_259,Benutzer7,11:55:00,13:34:00
40,Programm15,Rechner_259,Benutzer7,12:24:00,12:41:00
41,Programm12,Rechner_259,Benutzer7,12:38:00,13:33:00
42,Programm20,Rechner_259,Benutzer7,13:11:00,13:55:00
43,Programm9,Rechner_259,Benutzer7,13:23:00,15:16:00
44,Programm6,Rechner_259,Benutzer7,14:18:00,16:12:00
45,Programm22,Rechner_259,Benutzer7,15:08:00,15:26:00
46,Programm2,Rechner_259,Benutzer7,15:23:00,16:14:00
47,Programm14,Rechner_285,Benutzer286,08:54:00,10:33:00
48,Programm16,Rechner_285,Benutzer286,10:01:00,11:42:00
49,Programm15,Rechner_285,Benutzer286,10:44:00,12:22:00
50,Programm6,Rechner_285,Benutzer286,11:20:00,11:37:00
51,Programm3,Rechner_285,Benutzer286,12:15:00,13:37:00
52,Programm10,Rechner_285,Benutzer286,12:44:00,13:59:00
53,Programm13,Rechner_285,Benutzer286,12:50:00,14:42:00
54,Programm21,Rechner_285,Benutzer286,13:55:00,15:45:00
55,Programm9,Rechner_285,Benutzer286,14:41:00,15:21:00
56,Programm15,Rechner_285,Benutzer286,15:59:00,16:58:00
57,Programm21,Rechner_159,Benutzer300,08:29:00,09:45:00
58,Programm7,Rechner_159,Benutzer300,08:41:00,10:13:00
59,Programm3,Rechner_159,Benutzer300,09:10:00,10:18:00
60,Programm25,Rechner_159,Benutzer300,10:03:00,11:12:00
61,Programm8,Rechner_159,Benutzer300,11:29:00,12:48:00
62,Programm1,Rechner_159,Benutzer300,12:14:00,14:14:00
63,Programm22,Rechner_159,Benutzer300,12:48:00,13:34:00
64,Programm22,Rechner_159,Benutzer300,14:03:00,15:24:00
65,Programm8,Rechner_4,Benutzer171,08:52:00,10:29:00
66,Programm7,Rechner_4,Benutzer171,09:19:00,09:40:00
67,Programm20,Rechner_4,Benutzer171,09:27:00,11:15:00
68,Programm23,Rechner_4,Benutzer171,09:39:00,10:43:00
69,Programm8,Rechner_4,Benutzer171,10:13:00,11:13:00
70,Programm23,Rechner_4,Benutzer171,11:19:00,12:18:00
71,Programm14,Rechner_4,Benutzer171,11:52:00,12:43:00
72,Programm16,Rechner_4,Benutzer171,12:23:00,14:05:00
73,Programm22,Rechner_4,Benutzer171,13:06:00,13:51:00
74,Programm18,Rechner_4,Benutzer171,13:40:00,14:59:00
75,Programm24,Rechner_4,Benutzer171,13:58:00,14:23:00
76,Programm8,Rechner_4,Benutzer171,15:16:00,17:01:00
77,Programm16,Rechner_4,Benutzer171,16:05:00,16:51:00
78,Programm5,Rechner_211,Benutzer163,07:05:00,07:31:00
79,Programm10,Rechner_211,Benutzer163,08:00:00,09:18:00
80,Programm24,Rechner_211,Benutzer163,08:41:00,10:32:00
81,Programm2,Rechner_211,Benutzer163,10:00:00,10:56:00
82,Programm9,Rechner_211,Benutzer163,11:13:00,12:51:00
83,Programm2,Rechner_211,Benutzer163,12:21:00,14:05:00
84,Programm12,Rechner_211,Benutzer163,13:22:00,14:53:00
85,Programm23,Rechner_211,Benutzer163,13:47:00,14:09:00
86,Programm2,Rechner_318,Benutzer154,08:14:00,08:39:00
87,Programm9,Rechner_318,Benutzer154,09:01:00,10:00:00
88,Programm10,Rechner_318,Benutzer154,09:15:00,09:57:00
89,Programm6,Rechner_318,Benutzer154,10:28:00,12:14:00
90,Programm13,Rechner_318,Benutzer154,11:56:00,12:45:00
91,Programm21,Rechner_318,Benutzer154,12:57:00,13:28:00
92,Programm20,Rechner_318,Benutzer154,13:50:00,15:29:00
93,Programm3,Rechner_318,Benutzer154,15:07:00,15:59:00
94,Programm10,Rechner_264,Benutzer183,07:32:00,08:40:00
95,Programm19,Rechner_264,Benutzer183,08:49:00,10:14:00
96,Programm21,Rechner_264,Benutzer183,09:11:00,10:09:00
97,Programm22,Rechner_264,Benutzer183,09:54:00,11:45:00
98,Programm21,Rechner_264,Benutzer183,09:59:00,10:25:00
99,Programm14,Rechner_264,Benutzer183,11:17:00,11:33:00
100,Programm24,Rechner_264,Benutzer183,12:11:00,13:29:00
101,Programm15,Rechner_264,Benutzer183,12:17:00,13:10:00
102,Programm17,Rechner_264,Benutzer183,13:12:00,14:29:00
103,Programm1,Rechner_264,Benutzer183,13:58:00,14:33:00
104,Programm23,Rechner_264,Benutzer183,14:50:00,16:04:00
105,Programm17,Rechner_51,Benutzer386,07:07:00,09:04:00
106,Programm1,Rechner_51,Benutzer386,08:11:00,09:17:00
107,Programm19,Rechner_51,Benutzer386,08:38:00,10:14:00
108,Programm11,Rechner_51,Benutzer386,09:56:00,11:26:00
109,Programm13,Rechner_51,Benutzer386,11:11:00,12:57:00
110,Programm7,Rechner_51,Benutzer386,12:39:00,13:48:00
111,Programm10,Rechner_51,Benutzer386,12:47:00,13:14:00
112,Programm5,Rechner_51,Benutzer386,13:00:00,14:39:00
113,Programm15,Rechner_51,Benutzer386,13:24:00,14:09:00
114,Programm7,Rechner_51,Benutzer386,14:11:00,15:00:00
115,Programm3,Rechner_51,Benutzer386,14:30:00,15:37:00
116,Programm19,Rechner_274,Benutzer294,07:41:00,08:09:00
117,Programm14,Rechner_274,Benutzer294,09:11:00,09:31:00
118,Programm4,Rechner_274,Benutzer294,09:39:00,09:59:00
119,Programm19,Rechner_274,Benutzer294,10:37:00,12:11:00
120,Programm24,Rechner_274,Benutzer294,10:56:00,12:37:00
121,Programm24,Rechner_274,Benutzer294,11:18:00,12:36:00
122,Programm25,Rechner_274,Benutzer294,11:50:00,13:40:00
123,Programm15,Rechner_274,Benutzer294,12:01:00,13:44:00
124,Programm25,Rechner_274,Benutzer294,13:19:00,14:02:00
125,Programm23,Rechner_274,Benutzer294,14:36:00,15:30:00
126,Programm2,Rechner_274,Benutzer294,14:54:00,16:25:00
127,Programm15,Rechner_274,Benutzer294,16:00:00,16:16:00
128,Programm3,Rechner_326,Benutzer254,08:36:00,09:40:00
129,Programm8,Rechner_326,Benutzer254,09:32:00,11:16:00
130,Programm21,Rechner_326,Benutzer254,09:56:00,11:15:00
131,Programm7,Rechner_326,Benutzer254,10:31:00,11:26:00
132,Programm9,Rechner_326,Benutzer254,11:35:00,11:56:00
133,Programm10,Rechner_326,Benutzer254,12:42:00,13:59:00
134,Programm7,Rechner_326,Benutzer254,13:49:00,14:14:00
135,Programm8,Rechner_326,Benutzer254,14:30:00,15:08:00
136,Programm6,Rechner_82,Benutzer65,08:17:00,09:16:00
137,Programm18,Rechner_82,Benutzer65,08:41:00,09:30:00
138,Programm20,Rechner_82,Benutzer65,09:28:00,10:18:00
139,Programm4,Rechner_82,Benutzer65,09:39:00,11:13:00
140,Programm17,Rechner_82,Benutzer65,09:52:00,11:41:00
141,Programm6,Rechner_82,Benutzer65,10:08:00,11:49:00
142,Programm9,Rechner_82,Benutzer65,11:34:00,12:08:00
143,Programm18,Rechner_82,Benutzer65,12:34:00,13:02:00
144,Programm23,Rechner_82,Benutzer65,13:30:00,14:58:00
145,Programm17,Rechner_82,Benutzer65,14:46:00,15:10:00
146,Programm22,Rechner_82,Benutzer65,15:01:00,16:13:00
147,Programm15,Rechner_82,Benutzer65,15:27:00,16:46:00
148,Programm23,Rechner_82,Benutzer65,16:12:00,17:05:00
149,Programm12,Rechner_317,Benutzer25,07:19:00,08:08:00
150,Programm5,Rechner_317,Benutzer25,07:51:00,09:19:00
151,Programm14,Rechner_317,Benutzer25,08:01:00,09:38:00
152,Programm7,Rechner_317,Benutzer25,08:41:00,10:27:00
153,Programm20,Rechner_317,Benutzer25,09:54:00,11:03:00
154,Programm18,Rechner_317,Benutzer25,10:19:00,11:48:00
155,Programm20,Rechner_317,Benutzer25,10:53:00,11:57:00
156,Programm8,Rechner_317,Benutzer25,11:07:00,12:11:00
157,Programm6,Rechner_317,Benutzer25,12:23:00,12:59:00
158,Programm14,Rechner_317,Benutzer25,13:20:00,13:47:00
159,Programm15,Rechner_317,Benutzer25,13:53:00,14:33:00
160,Programm9,Rechner_317,Benutzer25,15:09:00,16:47:00
161,Programm2,Rechner_317,Benutzer25,15:34:00,16:08:00
162,Programm12,Rechner_317,Benutzer25,15:53:00,16:56:00
163,Programm17,Rechner_38,Benutzer170,07:18:00,07:43:00
164,Programm9,Rechner_38,Benutzer170,08:18:00,09:16:00
165,Programm2,Rechner_38,Benutzer170,08:29:00,09:19:00
166,Programm6,Rechner_38,Benutzer170,08:48:00,10:34:00
