1,Programm11,Rechner_73,Benutzer94,07:21:00,09:05:00
2,Programm12,Rechner_73,Benutzer94,08:35:00,10:07:00
3,Programm8,Rechner_73,Benutzer94,09:02:00,09:35:00
4,Programm23,Rechner_73,Benutzer94,09:53:00,11:37:00
5,Programm7,Rechner_73,Benutzer94,10:29:00,11:22:00
6,Programm5,Rechner_73,Benutzer94,10:35:00,12:04:00
7,Programm13,Rechner_73,Benutzer94,11:02:00,12:15:00
8,Programm20,Rechner_73,Benutzer94,11:37:00,12:28:00
9,Programm18,Rechner_73,Benutzer94,13:02:00,14:51:00
10,Programm5,Rechner_73,Benutzer94,13:35:00,13:52:00
11,Programm4,Rechner_73,Benutzer94,14:55:00,15:29:00
12,Programm18,Rechner_73,Benutzer94,15:09:00,15:26:00
13,Programm24,Rechner_73,Benutzer94,15:22:00,16:00:00
14,Programm9,Rechner_73,Benutzer94,16:22:00,16:47:00
15,Programm12,Rechner_153,Benutzer367,08:17:00,08:35:00
16,Programm9,Rechner_153,Benutzer367,09:37:00,10:29:00
17,Programm25,Rechner_153,Benutzer367,09:47:00,11:14:00
18,Programm1,Rechner_153,Benutzer367,10:17:00,11:47:00
19,Programm20,Rechner_153,Benutzer367,11:12:00,12:28:00
20,Programm12,Rechner_153,Benutzer367,12:02:00,13:23:00
21,Programm7,Rechner_153,Benutzer367,12:38:00,14:29:00
22,Programm4,Rechner_153,Benutzer367,13:42:00,15:24:00
23,Programm13,Rechner_153,Benutzer367,14:00:00,15:33:00
24,Programm16,Rechner_153,Benutzer367,14:05:00,15:55:00
25,Programm11,Rechner_153,Benutzer367,14:31:00,15:18:00
26,Programm20,Rechner_326,Benutzer176,08:07:00,09:39:00
27,Programm6,Rechner_326,Benutzer176,08:27:00,09:35:00
28,Programm18,Rechner_326,Benutzer176,09:11:00,09:28:00
29,Programm15,Rechner_326,Benutzer176,10:34:00,12:33:00
30,Programm7,Rechner_326,Benutzer176,11:06:00,11:38:00
31,Programm13,Rechner_326,Benutzer176,11:12:00,12:50:00
32,Programm13,Rechner_326,Benutzer176,11:47:00,12:29:00
33,Programm2,Rechner_326,Benutzer176,12:13:00,13:42:00
34,Programm19,Rechner_326,Benutzer176,12:22:00,14:08:00
35,Programm17,Rechner_326,Benutzer176,12:43:00,14:10:00
36,Programm24,Rechner_326,Benutzer176,13:50:00,14:37:00
37,Programm23,Rechner_326,Benutzer176,13:56:00,14:37:00
38,Programm4,Rechner_326,Benutzer176,14:29:00,15:26:00
39,Programm7,Rechner_326,Benutzer176,15:13:00,17:12:00
40,Programm1,Rechner_335,Benutzer64,08:40:00,10:35:00
41,Programm15,Rechner_335,Benutzer64,09:32:00,10:20:00
42,Programm3,Rechner_335,Benutzer64,09:42:00,10:01:00
43,Programm14,Rechner_335,Benutzer64,10:15:00,12:10:00
44,Programm19,Rechner_335,Benutzer64,11:39:00,13:16:00
45,Programm12,Rechner_335,Benutzer64,12:15:00,13:46:00
46,Programm21,Rechner_335,Benutzer64,13:20:00,14:10:00
47,Programm15,Rechner_335,Benutzer64,13:54:00,14:45:00
48,Programm5,Rechner_335,Benutzer64,14:42:00,16:30:00
49,Programm8,Rechner_313,Benutzer11,07:19:00,08:14:00
50,Programm18,Rechner_313,Benutzer11,08:41:00,08:58:00
51,Programm22,Rechner_313,Benutzer11,09:04:00,10:29:00
52,Programm13,Rechner_313,Benutzer11,10:19:00,10:40:00
53,Programm8,Rechner_313,Benutzer11,11:28:00,12:33:00
54,Programm18,Rechner_313,Benutzer11,11:33:00,12:44:00
55,Programm22,Rechner_313,Benutzer11,12:10:00,13:22:00
56,Programm8,Rechner_313,Benutzer11,12:26:00,13:40:00
57,Programm16,Rechner_313,Benutzer11,13:26:00,15:18:00
58,Programm14,Rechner_313,Benutzer11,14:56:00,15:27:00
59,Programm22,Rechner_313,Benutzer11,15:17:00,15:51:00
60,Programm6,Rechner_69,Benutzer55,08:38:00,09:26:00
61,Programm6,Rechner_69,Benutzer55,09:47:00,11:41:00
62,Programm6,Rechner_69,Benutzer55,10:46:00,12:07:00
63,Programm21,Rechner_69,Benutzer55,12:13:00,13:19:00
64,Programm5,Rechner_69,Benutzer55,12:19:00,13:56:00
65,Programm25,Rechner_69,Benutzer55,12:52:00,13:52:00
66,Programm22,Rechner_69,Benutzer55,13:07:00,14:31:00
67,Programm18,Rechner_69,Benutzer55,13:43:00,15:08:00
68,Programm3,Rechner_69,Benutzer55,14:04:00,15:24:00
69,Programm16,Rechner_69,Benutzer55,15:05:00,15:48:00
70,Programm12,Rechner_69,Benutzer55,15:56:00,17:12:00
71,Programm1,Rechner_69,Benutzer55,16:36:00,17:27:00
72,Programm8,Rechner_312,Benutzer28,08:03:00,09:14:00
73,Programm21,Rechner_312,Benutzer28,09:01:00,10:21:00
74,Programm17,Rechner_312,Benutzer28,10:21:00,10:44:00
75,Programm5,Rechner_312,Benutzer28,11:00:00,12:33:00
76,Programm1,Rechner_312,Benutzer28,11:16:00,12:33:00
77,Programm5,Rechner_312,Benutzer28,12:38:00,14:27:00
78,Programm12,Rechner_312,Benutzer28,13:43:00,14:54:00
79,Programm4,Rechner_312,Benutzer28,14:03:00,14:41:00
80,Programm8,Rechner_312,Benutzer28,14:56:00,15:57:00
81,Programm13,Rechner_106,Benutzer261,07:03:00,08:59:00
82,Programm2,Rechner_106,Benutzer261,07:14:00,08:34:00
83,Programm19,Rechner_106,Benutzer261,08:19:00,09:12:00
84,Programm19,Rechner_106,Benutzer261,09:22:00,10:32:00
85,Programm20,Rechner_106,Benutzer261,09:28:00,10:47:00
86,Programm13,Rechner_106,Benutzer261,09:53:00,11:32:00
87,Programm13,Rechner_106,Benutzer261,10:42:00,11:55:00
88,Programm7,Rechner_106,Benutzer261,12:05:00,12:56:00
89,Programm24,Rechner_106,Benutzer261,13:25:00,15:14:00
90,Programm12,Rechner_106,Benutzer261,14:41:00,16:39:00
91,Programm6,Rechner_106,Benutzer261,15:04:00,16:28:00
92,Programm16,Rechner_164,Benutzer144,07:36:00,09:09:00
93,Programm24,Rechner_164,Benutzer144,08:56:00,10:50:00
94,Programm9,Rechner_164,Benutzer144,09:55:00,10:24:00
95,Programm7,Rechner_164,Benutzer144,11:13:00,11:39:00
96,Programm14,Rechner_164,Benutzer144,12:26:00,12:41:00
97,Programm18,Rechner_164,Benutzer144,12:47:00,14:41:00
98,Programm2,Rechner_164,Benutzer144,13:54:00,15:17:00
99,Programm13,Rechner_164,Benutzer144,14:07:00,14:47:00
100,Programm13,Rechner_164,Benutzer144,14:19:00,15:20:00
101,Programm10,Rechner_164,Benutzer144,14:24:00,15:40:00
102,Programm8,Rechner_164,Benutzer144,14:37:00,15:34:00
103,Programm23,Rechner_103,Benutzer319,07:08:00,07:41:00
104,Programm17,Rechner_103,Benutzer319,08:32:00,09:55:00
105,Programm8,Rechner_103,Benutzer319,08:42:00,10:21:00
106,Programm23,Rechner_103,Benutzer319,09:56:00,10:12:00
107,Programm20,Rechner_103,Benutzer319,10:07:00,11:39:00
108,Programm24,Rechner_103,Benutzer319,11:01:00,11:23:00
109,Programm25,Rechner_103,Benutzer319,12:01:00,13:17:00
110,Programm9,Rechner_103,Benutzer319,12:24:00,14:05:00
111,Programm17,Rechner_103,Benutzer319,13:24:00,15:18:00
112,Programm15,Rechner_103,Benutzer319,14:19:00,15:37:00
113,Programm4,Rechner_103,Benutzer319,14:56:00,15:36:00
114,Programm18,Rechner_18,Benutzer313,07:44:00,09:10:00
115,Programm3,Rechner_18,Benutzer313,08:03:00,08:55:00
116,Programm11,Rechner_18,Benutzer313,08:23:00,09:57:00
117,Programm1,Rechner_18,Benutzer313,09:40:00,11:03:00
118,Programm9,Rechner_18,Benutzer313,09:47:00,10:42:00
